,urban_area,target_variable,macroentity,num_datapoints,num_macroentities,num_bg,model_embeddings,trial,train_r2,val_r2,test_r2,train_to_test_r2,train_mae,val_mae,test_mae,train_to_test_mae
276,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-LightGCN,6,0.999995768070221,-0.026928067207336426,0.31733590364456177,0.3296397924423218,0.0026790713891386986,0.5362085103988647,0.8919728994369507,0.8545359373092651
277,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-LightGCN,7,0.9999991655349731,0.1766248345375061,0.315701961517334,0.3296397924423218,0.0011636556591838598,0.45943281054496765,0.8956025838851929,0.8545359373092651
278,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-LightGCN,8,0.999995768070221,0.21962368488311768,0.30934059619903564,0.3296397924423218,0.0025786266196519136,0.4344014823436737,0.9096727967262268,0.8545359373092651
279,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-LightGCN,9,0.9999996423721313,0.2705024480819702,0.32251083850860596,0.3296397924423218,0.0006987035158090293,0.42980751395225525,0.8805627822875977,0.8545359373092651
280,St. Louis,Median Income,zip,2397,43,246,RGNN,0,0.9994726181030273,-0.7392500638961792,0.1429871916770935,0.3296397924423218,0.03275865316390991,0.7025400400161743,1.0960575342178345,0.8545359373092651
281,St. Louis,Median Income,zip,2397,43,246,RGNN,1,0.9994307160377502,-0.28375720977783203,0.17118966579437256,0.3296397924423218,0.02370232716202736,0.566597044467926,1.083936333656311,0.8545359373092651
282,St. Louis,Median Income,zip,2397,43,246,RGNN,2,0.9992778301239014,-0.8917404413223267,0.007881879806518555,0.3296397924423218,0.03623510152101517,0.6077917218208313,1.2019935846328735,0.8545359373092651
283,St. Louis,Median Income,zip,2397,43,246,RGNN,3,0.9998943209648132,-0.5025075674057007,0.21529966592788696,0.3296397924423218,0.008646521717309952,0.5853284001350403,1.02351975440979,0.8545359373092651
284,St. Louis,Median Income,zip,2397,43,246,RGNN,4,0.9929817318916321,-0.5705735683441162,0.07583129405975342,0.3296397924423218,0.10082501918077469,0.676476240158081,1.1777963638305664,0.8545359373092651
285,St. Louis,Median Income,zip,2397,43,246,RGNN,5,0.9991071224212646,-0.40383172035217285,0.11882245540618896,0.3296397924423218,0.042143139988183975,0.6015112996101379,1.0982632637023926,0.8545359373092651
286,St. Louis,Median Income,zip,2397,43,246,RGNN,6,0.9995185136795044,-0.47042834758758545,0.11617416143417358,0.3296397924423218,0.021014180034399033,0.589614748954773,1.1101703643798828,0.8545359373092651
287,St. Louis,Median Income,zip,2397,43,246,RGNN,7,0.9956138730049133,-0.8337321281433105,0.16532570123672485,0.3296397924423218,0.09848619997501373,0.7009456157684326,1.0686655044555664,0.8545359373092651
288,St. Louis,Median Income,zip,2397,43,246,RGNN,8,0.9994136095046997,-0.7616819143295288,0.065449059009552,0.3296397924423218,0.02661065198481083,0.6182876229286194,1.1692107915878296,0.8545359373092651
289,St. Louis,Median Income,zip,2397,43,246,RGNN,9,0.9995346665382385,-0.7306147813796997,0.14036738872528076,0.3296397924423218,0.020216606557369232,0.6748481392860413,1.0772168636322021,0.8545359373092651
290,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,0,0.9963328242301941,-0.010428667068481445,0.16969913244247437,0.3296397924423218,0.09234529733657837,0.48288455605506897,1.0732771158218384,0.8545359373092651
291,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,1,0.9849870800971985,-0.41100168228149414,0.06272631883621216,0.3296397924423218,0.18797020614147186,0.6063705682754517,1.1284998655319214,0.8545359373092651
292,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,2,0.9998383522033691,0.6714268922805786,0.1773253083229065,0.3296397924423218,0.01886119693517685,0.28070005774497986,1.0345755815505981,0.8545359373092651
293,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,3,0.999496579170227,0.5342919826507568,0.09736025333404541,0.3296397924423218,0.032886654138565063,0.315075546503067,1.0901036262512207,0.8545359373092651
294,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,4,0.9937357902526855,0.012749314308166504,0.1452045440673828,0.3296397924423218,0.11993667483329773,0.4940021336078644,1.0874460935592651,0.8545359373092651
295,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,5,0.9901415109634399,0.2626519799232483,-0.002430558204650879,0.3296397924423218,0.1544167548418045,0.4563024938106537,1.1431617736816406,0.8545359373092651
296,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,6,0.9879343509674072,-0.6039412021636963,0.04279828071594238,0.3296397924423218,0.15676674246788025,0.5587708950042725,1.1729426383972168,0.8545359373092651
297,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,7,0.999761700630188,-0.15485751628875732,0.07684636116027832,0.3296397924423218,0.014576435089111328,0.5541147589683533,1.1567752361297607,0.8545359373092651
298,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,8,0.9724760055541992,-0.33026397228240967,0.020003080368041992,0.3296397924423218,0.2548484802246094,0.5971753001213074,1.1653125286102295,0.8545359373092651
299,St. Louis,Median Income,zip,2397,43,246,Feat-RGNN,9,0.9974793791770935,0.11231178045272827,0.08649826049804688,0.3296397924423218,0.06998232752084732,0.45349058508872986,1.1379704475402832,0.8545359373092651
300,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-RGNN,0,0.9993288516998291,-5.022235870361328,0.05898469686508179,0.3296397924423218,0.03611934185028076,1.3494024276733398,1.1957257986068726,0.8545359373092651
301,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-RGNN,1,0.9998353719711304,-2.8129827976226807,0.14253872632980347,0.3296397924423218,0.011352312751114368,1.0875738859176636,1.1141064167022705,0.8545359373092651
302,St. Louis,Median Income,zip,2397,43,246,Feat\&PC-RGNN,2,0.99998539686203,-3.332347869873047,0.13783621788024902,0.3296397924423218,0.005001867655664682,1.1698918342590332,1.1206040382385254,0.8545359373092651
