,state,target_variable,num_datapoints,model_embeddings,trial,val_ROCAUC,train_ROCAUC_tract,test_ROCAUC_BG,train_to_test_ROCAUC_BG
702,FL,Median Home Value,20393,Emb,2,0.5817299484559028,0.9954618046313548,0.8543546926786102,0.867729717771505
703,FL,Median Home Value,20393,Emb,3,0.5942841091271482,0.9960074527548576,0.856564915831261,0.867729717771505
704,FL,Median Home Value,20393,Emb,4,0.5770288106358422,0.9953287197231834,0.850059198748018,0.867729717771505
705,FL,Median Home Value,20393,Emb,5,0.579012263952023,0.9987889273356402,0.8468555017964463,0.867729717771505
706,FL,Median Home Value,20393,Emb,6,0.5891291028873684,0.9996007452754857,0.8564624958519909,0.867729717771505
707,FL,Median Home Value,20393,Emb,7,0.5796567434865306,0.996140537663029,0.8484798826676717,0.867729717771505
708,FL,Median Home Value,20393,Emb,8,0.5961071600922665,0.9991881820601544,0.8575993576218901,0.867729717771505
709,FL,Median Home Value,20393,Emb,9,0.5759995610540335,0.9979105669417089,0.8601147923127659,0.867729717771505
710,FL,Median Home Value,20393,LightGCN,0,0.6906717187592089,0.9594623369709875,0.8250769174044319,0.867729717771505
711,FL,Median Home Value,20393,LightGCN,1,0.6958615704346255,0.9538461538461539,0.8331025469800445,0.867729717771505
712,FL,Median Home Value,20393,LightGCN,2,0.6831164342853118,0.9534335906308224,0.8269102350333682,0.867729717771505
713,FL,Median Home Value,20393,LightGCN,3,0.6897246956107284,0.9580383284535534,0.8217441712789797,0.867729717771505
714,FL,Median Home Value,20393,LightGCN,4,0.6900772898920079,0.9642800106467927,0.8295168235057949,0.867729717771505
715,FL,Median Home Value,20393,LightGCN,5,0.6839464083439987,0.9652249134948098,0.8248515934500374,0.867729717771505
716,FL,Median Home Value,20393,LightGCN,6,0.6991765544411384,0.9679132286398723,0.8352564391440966,0.867729717771505
717,FL,Median Home Value,20393,LightGCN,7,0.6900185783164507,0.9602741549108331,0.8291901037719229,0.867729717771505
718,FL,Median Home Value,20393,LightGCN,8,0.6913176545361615,0.9569337237157307,0.8331906281622168,0.867729717771505
719,FL,Median Home Value,20393,LightGCN,9,0.6980786159994833,0.9598083577322332,0.8357961924348507,0.867729717771505
720,FL,Median Home Value,20393,RGNN,0,0.6534536274875744,0.9901916422677669,0.8486744806282851,0.867729717771505
721,FL,Median Home Value,20393,RGNN,1,0.6430112411137079,0.9876896459941442,0.8555468612373152,0.867729717771505
722,FL,Median Home Value,20393,RGNN,2,0.6437709518659237,0.98812882619111,0.8568660305703155,0.867729717771505
723,FL,Median Home Value,20393,RGNN,3,0.6502261008630436,0.9880755922278414,0.8466670490345892,0.867729717771505
724,FL,Median Home Value,20393,RGNN,4,0.6438644161534108,0.9880622837370243,0.8424596362861697,0.867729717771505
725,FL,Median Home Value,20393,RGNN,5,0.6431842142685515,0.9910966196433324,0.8390429057777158,0.867729717771505
726,FL,Median Home Value,20393,RGNN,6,0.6651008955748496,0.9927867979771094,0.8520440979462746,0.867729717771505
727,FL,Median Home Value,20393,RGNN,7,0.6406245853054364,0.9905642800106467,0.8524558262629408,0.867729717771505
728,FL,Median Home Value,20393,RGNN,8,0.6469764252322772,0.9868778280542986,0.8448357798052382,0.867729717771505
729,FL,Median Home Value,20393,RGNN,9,0.6331399834618368,0.9905775885014638,0.8511960605179173,0.867729717771505
730,FL,Median Home Value,20393,Feat-LightGCN,0,0.6684532345834233,0.9722517966462604,0.8283318243456387,0.867729717771505
731,FL,Median Home Value,20393,Feat-LightGCN,1,0.6802906864576694,0.9739419749800372,0.8364014945123376,0.867729717771505
732,FL,Median Home Value,20393,Feat-LightGCN,2,0.6812667510978252,0.9745275485759914,0.8315109405021857,0.867729717771505
733,FL,Median Home Value,20393,Feat-LightGCN,3,0.6788006314280199,0.9739952089433058,0.8335388560917355,0.867729717771505
734,FL,Median Home Value,20393,Feat-LightGCN,4,0.6681261074507966,0.9726909768432259,0.8322360739554187,0.867729717771505
735,FL,Median Home Value,20393,Feat-LightGCN,5,0.6708841470889664,0.9750865051903115,0.8401162671604675,0.867729717771505
736,FL,Median Home Value,20393,Feat-LightGCN,6,0.6828471420446639,0.9761378759648656,0.8385891852695488,0.867729717771505
737,FL,Median Home Value,20393,Feat-LightGCN,7,0.6584861866776761,0.9756720787862656,0.8376663812563245,0.867729717771505
738,FL,Median Home Value,20393,Feat-LightGCN,8,0.6813024489757769,0.9748868778280543,0.8390449541773013,0.867729717771505
739,FL,Median Home Value,20393,Feat-LightGCN,9,0.6730035848872458,0.9694836305562948,0.8358453540249003,0.867729717771505
740,FL,Median Home Value,20393,Feat-RGNN,0,0.6338636720821955,0.9844024487623104,0.8398868464069023,0.867729717771505
741,FL,Median Home Value,20393,Feat-RGNN,1,0.6540523445646786,0.9847617780143731,0.8444199546894012,0.867729717771505
742,FL,Median Home Value,20393,Feat-RGNN,2,0.6375873233904149,0.9837636412030876,0.8517819027993427,0.867729717771505
743,FL,Median Home Value,20393,Feat-RGNN,3,0.6419580571081936,0.9872637742879957,0.8406775286468682,0.867729717771505
744,FL,Median Home Value,20393,Feat-RGNN,4,0.6412084954162447,0.9843492147990418,0.8396717644504348,0.867729717771505
745,FL,Median Home Value,20393,Feat-RGNN,5,0.6479488160211051,0.9852275751929731,0.8457391240224014,0.867729717771505
746,FL,Median Home Value,20393,Feat-RGNN,6,0.6511837258745219,0.9875299441043386,0.8485126570610382,0.867729717771505
747,FL,Median Home Value,20393,Feat-RGNN,7,0.6324516005367069,0.9842161298908704,0.8457063496290349,0.867729717771505
748,FL,Median Home Value,20393,Feat-RGNN,8,0.6369442480823334,0.9841628959276018,0.8440901623561511,0.867729717771505
749,FL,Median Home Value,20393,Feat-RGNN,9,0.6475764016044834,0.980423210007985,0.8479677827713207,0.867729717771505
750,FL,Median Home Value,20393,Feat\&BG-LightGCN,0,0.9392295149598255,0.9884881554431727,0.8436087884535812,0.867729717771505
751,FL,Median Home Value,20393,Feat\&BG-LightGCN,1,0.934949045005971,0.9913627894596753,0.8443769382981077,0.867729717771505
752,FL,Median Home Value,20393,Feat\&BG-LightGCN,2,0.9379462781072354,0.9908304498269896,0.851183770120405,0.867729717771505
753,FL,Median Home Value,20393,Feat\&BG-LightGCN,3,0.9414055575907259,0.9886744743146128,0.8476482324359977,0.867729717771505
754,FL,Median Home Value,20393,Feat\&BG-LightGCN,4,0.941266742302635,0.9905243545381954,0.8433998516958701,0.867729717771505
755,FL,Median Home Value,20393,Feat\&BG-LightGCN,5,0.9416420259793754,0.991429331913761,0.8440225651698328,0.867729717771505
756,FL,Median Home Value,20393,Feat\&BG-LightGCN,6,0.9399813513440947,0.9925472451424008,0.8499813595637729,0.867729717771505
757,FL,Median Home Value,20393,Feat\&BG-LightGCN,7,0.9443815337432357,0.9905642800106468,0.8497908584023303,0.867729717771505
758,FL,Median Home Value,20393,Feat\&BG-LightGCN,8,0.9446458078452034,0.9915091828586637,0.8442827119171793,0.867729717771505
759,FL,Median Home Value,20393,Feat\&BG-LightGCN,9,0.9387779627760224,0.9912829385147724,0.8496105992388148,0.867729717771505
760,FL,Median Home Value,20393,Feat\&BG-RGNN,0,0.6605101860401155,0.9828320468458878,0.8301958679683563,0.867729717771505
761,FL,Median Home Value,20393,Feat\&BG-RGNN,1,0.6605764886599802,0.9868112856002129,0.8294195245254883,0.867729717771505
762,FL,Median Home Value,20393,Feat\&BG-RGNN,2,0.6435652548661649,0.9883417620441841,0.8309926954070784,0.867729717771505
763,FL,Median Home Value,20393,Feat\&BG-RGNN,3,0.6605983302411874,0.9869842959808357,0.831760845251605,0.867729717771505
764,FL,Median Home Value,20393,Feat\&BG-RGNN,4,0.6589149605264578,0.9835906308224647,0.832537188694473,0.867729717771505
765,FL,Median Home Value,20393,Feat\&BG-RGNN,5,0.6595919698329337,0.9897125365983498,0.8244357683342004,0.867729717771505
766,FL,Median Home Value,20393,Feat\&BG-RGNN,6,0.6573199635814206,0.990484429065744,0.8228523554546833,0.867729717771505
767,FL,Median Home Value,20393,Feat\&BG-RGNN,7,0.6424045158087712,0.9839765770561618,0.8292105877677771,0.867729717771505
768,FL,Median Home Value,20393,Feat\&BG-RGNN,8,0.6598954943627265,0.9894197498003726,0.8311217445809589,0.867729717771505
769,FL,Median Home Value,20393,Feat\&BG-RGNN,9,0.6492459986239238,0.9779744476976311,0.8278955152339478,0.867729717771505
770,FL,Commute Time,20393,Emb,0,0.6164459300617928,0.99055330634278,0.8535991531404374,0.8158609738884968
771,FL,Commute Time,20393,Emb,1,0.6376779866283617,0.9948717948717949,0.8067395906845448,0.8158609738884968
772,FL,Commute Time,20393,Emb,2,0.6254089671594426,0.9946168840905684,0.8460832745236415,0.8158609738884968
773,FL,Commute Time,20393,Emb,3,0.618275714115764,0.9954715849452691,0.7963302752293577,0.8158609738884968
774,FL,Commute Time,20393,Emb,4,0.6219627982643346,0.9866996551207077,0.8536697247706422,0.8158609738884968
775,FL,Commute Time,20393,Emb,5,0.6224437912802581,0.9914529914529915,0.8315808045165843,0.8158609738884968
776,FL,Commute Time,20393,Emb,6,0.5963746145347486,0.9949917528864898,0.8387085391672549,0.8158609738884968
777,FL,Commute Time,20393,Emb,7,0.6231878801374793,0.9976458239616134,0.881545518701482,0.8158609738884968
778,FL,Commute Time,20393,Emb,8,0.6221999808555324,0.9942420152946468,0.816196189131969,0.8158609738884968
779,FL,Commute Time,20393,Emb,9,0.6238767608316192,0.9975108711950817,0.8616796047988708,0.8158609738884968
780,FL,Commute Time,20393,LightGCN,0,0.7198631775625355,0.9313090418353576,0.8893789696541989,0.8158609738884968
781,FL,Commute Time,20393,LightGCN,1,0.7362519659645279,0.9469635627530364,0.8856739590684544,0.8158609738884968
782,FL,Commute Time,20393,LightGCN,2,0.7234027254306092,0.943649722597091,0.8791107974594213,0.8158609738884968
783,FL,Commute Time,20393,LightGCN,3,0.7035058667916084,0.9393312340680762,0.8630557515878616,0.8158609738884968
784,FL,Commute Time,20393,LightGCN,4,0.7128909427406167,0.9363472784525416,0.9040225829216655,0.8158609738884968
785,FL,Commute Time,20393,LightGCN,5,0.7305759669363784,0.9422702054281002,0.8919195483415667,0.8158609738884968
786,FL,Commute Time,20393,LightGCN,6,0.7135642119398969,0.9334083070925177,0.8865208186309104,0.8158609738884968
787,FL,Commute Time,20393,LightGCN,7,0.7249235788706543,0.9433048433048433,0.8826040931545518,0.8158609738884968
788,FL,Commute Time,20393,LightGCN,8,0.7264193651919796,0.942705053231369,0.864608327452364,0.8158609738884968
789,FL,Commute Time,20393,LightGCN,9,0.7307964606166595,0.9429899535162692,0.8775582215949189,0.8158609738884968
790,FL,Commute Time,20393,RGNN,0,0.6651542797517057,0.9848553006447742,0.8950952717007763,0.8158609738884968
791,FL,Commute Time,20393,RGNN,1,0.6843675795162313,0.9827110511321038,0.8770642201834862,0.8158609738884968
792,FL,Commute Time,20393,RGNN,2,0.6692513767854701,0.9849152796521218,0.8788285109386027,0.8158609738884968
793,FL,Commute Time,20393,RGNN,3,0.6607181216794737,0.9831159094316988,0.8750529287226534,0.8158609738884968
794,FL,Commute Time,20393,RGNN,4,0.6687194791870374,0.9869695606537712,0.8741707833450953,0.8158609738884968
795,FL,Commute Time,20393,RGNN,5,0.6708649357815729,0.9841205578047684,0.9219124911785461,0.8158609738884968
796,FL,Commute Time,20393,RGNN,6,0.6588040854391924,0.9816614185035237,0.8568807339449541,0.8158609738884968
797,FL,Commute Time,20393,RGNN,7,0.6534388945872022,0.9862048283100914,0.8987649964714186,0.8158609738884968
798,FL,Commute Time,20393,RGNN,8,0.6654977280021622,0.9790973159394212,0.8839802399435427,0.8158609738884968
799,FL,Commute Time,20393,RGNN,9,0.6801126910155219,0.986669665617034,0.8860621030345802,0.8158609738884968
800,FL,Commute Time,20393,Feat-LightGCN,0,0.7148218410460574,0.9566801619433198,0.8729004940014115,0.8158609738884968
801,FL,Commute Time,20393,Feat-LightGCN,1,0.7350504109978674,0.9612235717498875,0.858151023288638,0.8158609738884968
802,FL,Commute Time,20393,Feat-LightGCN,2,0.7269054337961984,0.9639526165841955,0.9021524347212422,0.8158609738884968
803,FL,Commute Time,20393,Feat-LightGCN,3,0.7002371411801918,0.9522866996551207,0.8555045871559633,0.8158609738884968
804,FL,Commute Time,20393,Feat-LightGCN,4,0.712139170655806,0.9554805817963712,0.8653140437544107,0.8158609738884968
805,FL,Commute Time,20393,Feat-LightGCN,5,0.7175409776066036,0.9579397210976157,0.8860268172194776,0.8158609738884968
806,FL,Commute Time,20393,Feat-LightGCN,6,0.7008225416195535,0.963577747788274,0.8697247706422019,0.8158609738884968
807,FL,Commute Time,20393,Feat-LightGCN,7,0.722775324129058,0.965587044534413,0.8793577981651376,0.8158609738884968
808,FL,Commute Time,20393,Feat-LightGCN,8,0.7078265680163518,0.9532313690208427,0.8519760056457304,0.8158609738884968
809,FL,Commute Time,20393,Feat-LightGCN,9,0.723048056253871,0.9579547158494527,0.876076217360621,0.8158609738884968
810,FL,Commute Time,20393,Feat-RGNN,0,0.6593717725590227,0.9855450592292698,0.8966478475652787,0.8158609738884968
811,FL,Commute Time,20393,Feat-RGNN,1,0.6792203778347262,0.9881241565452092,0.8824629498941426,0.8158609738884968
812,FL,Commute Time,20393,Feat-RGNN,2,0.6652238625486099,0.986669665617034,0.9029640084685956,0.8158609738884968
813,FL,Commute Time,20393,Feat-RGNN,3,0.655718056840587,0.9790973159394212,0.8818630910374029,0.8158609738884968
814,FL,Commute Time,20393,Feat-RGNN,4,0.6683314769310127,0.9834307992202729,0.868348623853211,0.8158609738884968
815,FL,Commute Time,20393,Feat-RGNN,5,0.66401853634915,0.982890988154146,0.8672547635850388,0.8158609738884968
816,FL,Commute Time,20393,Feat-RGNN,6,0.6606110373496763,0.9810766231818864,0.8910374029640085,0.8158609738884968
817,FL,Commute Time,20393,Feat-RGNN,7,0.6606645995285394,0.9842405158194633,0.8960832745236414,0.8158609738884968
818,FL,Commute Time,20393,Feat-RGNN,8,0.6634743267059692,0.9851551956815114,0.8769230769230769,0.8158609738884968
819,FL,Commute Time,20393,Feat-RGNN,9,0.6758993365726342,0.9913630229419703,0.8970007057163021,0.8158609738884968
820,FL,Commute Time,20393,Feat\&BG-LightGCN,0,0.9387991546807336,0.9936272304693357,0.8181016231474947,0.8158609738884968
821,FL,Commute Time,20393,Feat\&BG-LightGCN,1,0.946868426371724,0.9957414904783326,0.786803105151729,0.8158609738884968
822,FL,Commute Time,20393,Feat\&BG-LightGCN,2,0.9369927818355858,0.9961913330334383,0.8177840508115737,0.8158609738884968
823,FL,Commute Time,20393,Feat\&BG-LightGCN,3,0.9421453890812443,0.9929824561403509,0.786379675370501,0.8158609738884968
824,FL,Commute Time,20393,Feat\&BG-LightGCN,4,0.9371184101260369,0.9945868945868946,0.8330980945659845,0.8158609738884968
825,FL,Commute Time,20393,Feat\&BG-LightGCN,5,0.9411439945494575,0.9955615534562903,0.8303810868031051,0.8158609738884968
826,FL,Commute Time,20393,Feat\&BG-LightGCN,6,0.9406570652354383,0.9947818263607737,0.8146436132674665,0.8158609738884968
827,FL,Commute Time,20393,Feat\&BG-LightGCN,7,0.9431815370150435,0.9950367371420004,0.8028581510232886,0.8158609738884968
828,FL,Commute Time,20393,Feat\&BG-LightGCN,8,0.9342331233072629,0.9969710601289549,0.8053987297106563,0.8158609738884968
829,FL,Commute Time,20393,Feat\&BG-LightGCN,9,0.9411024663511273,0.9945119208277102,0.8038108680310515,0.8158609738884968
830,FL,Commute Time,20393,Feat\&BG-RGNN,0,0.6683158030111831,0.9758284600389864,0.858045165843331,0.8158609738884968
831,FL,Commute Time,20393,Feat\&BG-RGNN,1,0.6862127446572516,0.9851102114260009,0.826499647141849,0.8158609738884968
832,FL,Commute Time,20393,Feat\&BG-RGNN,2,0.6791428726418346,0.9801769380716748,0.8832392378263937,0.8158609738884968
833,FL,Commute Time,20393,Feat\&BG-RGNN,3,0.6762709972277147,0.9784525416104363,0.8513055751587862,0.8158609738884968
834,FL,Commute Time,20393,Feat\&BG-RGNN,4,0.6889372592699663,0.9786174838806417,0.8570218772053635,0.8158609738884968
835,FL,Commute Time,20393,Feat\&BG-RGNN,5,0.6901332792783661,0.9809716599190283,0.8845800988002823,0.8158609738884968
836,FL,Commute Time,20393,Feat\&BG-RGNN,6,0.6699530997344025,0.978902384165542,0.8718772053634438,0.8158609738884968
837,FL,Commute Time,20393,Feat\&BG-RGNN,7,0.6836086518390556,0.9813465287149497,0.8737826393789696,0.8158609738884968
838,FL,Commute Time,20393,Feat\&BG-RGNN,8,0.6689079770491619,0.9765931923826661,0.8465419901199718,0.8158609738884968
839,FL,Commute Time,20393,Feat\&BG-RGNN,9,0.7009062093224296,0.9824411455990403,0.8633380381086803,0.8158609738884968
840,IN,Median Income,9346,Emb,0,0.5445652870469546,1.0,0.8581916354852459,0.8528394827831194
841,IN,Median Income,9346,Emb,1,0.5529905092138712,0.9999393571861734,0.8443234026429214,0.8528394827831194
842,IN,Median Income,9346,Emb,2,0.5606612306671214,1.0,0.8504049637663998,0.8528394827831194
843,IN,Median Income,9346,Emb,3,0.5548729408394213,1.0,0.839909060768247,0.8528394827831194
844,IN,Median Income,9346,Emb,4,0.571567606899504,1.0,0.845498034386397,0.8528394827831194
845,IN,Median Income,9346,Emb,5,0.5400784358629376,0.9998180715585203,0.8513996116136977,0.8528394827831194
846,IN,Median Income,9346,Emb,6,0.561181173826111,0.9983626440266828,0.845772746648984,0.8528394827831194
847,IN,Median Income,9346,Emb,7,0.5544269594025698,1.0,0.8409605456353906,0.8528394827831194
848,IN,Median Income,9346,Emb,8,0.5334367092089339,1.0,0.8390849239804861,0.8528394827831194
849,IN,Median Income,9346,Emb,9,0.5490814586246906,1.0,0.8455832899161653,0.8528394827831194
850,IN,Median Income,9346,LightGCN,0,0.6682984995376855,0.9987871437234688,0.8623075830057311,0.8528394827831194
851,IN,Median Income,9346,LightGCN,1,0.6993277216494728,0.9978168587022438,0.8406479420262398,0.8528394827831194
852,IN,Median Income,9346,LightGCN,2,0.6684821113817246,0.9992116434202547,0.8387628475346942,0.8528394827831194
853,IN,Median Income,9346,LightGCN,3,0.6577670820799312,0.9979987871437235,0.8533415431250888,0.8528394827831194
854,IN,Median Income,9346,LightGCN,4,0.6953853340204221,0.9992116434202547,0.8545730118884102,0.8528394827831194
855,IN,Median Income,9346,LightGCN,5,0.6603085907308276,0.9977562158884172,0.8537583479372899,0.8528394827831194
856,IN,Median Income,9346,LightGCN,6,0.654516613046658,0.9978775015160704,0.8435182115284422,0.8528394827831194
857,IN,Median Income,9346,LightGCN,7,0.6716753761394003,0.999029714978775,0.8433855918154692,0.8528394827831194
858,IN,Median Income,9346,LightGCN,8,0.6771091199985331,0.9976955730745907,0.8465968834367451,0.8528394827831194
859,IN,Median Income,9346,LightGCN,9,0.6767145552069768,1.0,0.842855112963577,0.8528394827831194
860,IN,Median Income,9346,RGNN,0,0.6269957338899417,0.999454214675561,0.8579832330791456,0.8528394827831194
861,IN,Median Income,9346,RGNN,1,0.6461462959331918,0.9999393571861734,0.8539383318334675,0.8528394827831194
862,IN,Median Income,9346,RGNN,2,0.6321479547252662,1.0,0.8508596599251645,0.8528394827831194
863,IN,Median Income,9346,RGNN,3,0.6119169173470849,1.0,0.8555013498792213,0.8528394827831194
864,IN,Median Income,9346,RGNN,4,0.6237884608101144,1.0,0.856657035949415,0.8528394827831194
865,IN,Median Income,9346,RGNN,5,0.6205433257950934,0.9999393571861734,0.8610619049874485,0.8528394827831194
866,IN,Median Income,9346,RGNN,6,0.604544138365946,1.0,0.848718798844314,0.8528394827831194
867,IN,Median Income,9346,RGNN,7,0.6316899732767142,1.0,0.8490977123099511,0.8528394827831194
868,IN,Median Income,9346,RGNN,8,0.6336070158066527,0.9999393571861734,0.848709326007673,0.8528394827831194
869,IN,Median Income,9346,RGNN,9,0.6349406518843299,1.0,0.8564296878700327,0.8528394827831194
870,IN,Median Income,9346,Feat-LightGCN,0,0.6503866734411762,0.9999393571861734,0.8556623881021173,0.8528394827831194
871,IN,Median Income,9346,Feat-LightGCN,1,0.6660039054751183,1.0,0.8519490361388717,0.8528394827831194
872,IN,Median Income,9346,Feat-LightGCN,2,0.6545895383993543,0.9998787143723469,0.856657035949415,0.8528394827831194
873,IN,Median Income,9346,Feat-LightGCN,3,0.6355295802893568,0.9999393571861734,0.8460379860749301,0.8528394827831194
874,IN,Median Income,9346,Feat-LightGCN,4,0.6521004603418534,1.0,0.8603324965660967,0.8528394827831194
875,IN,Median Income,9346,Feat-LightGCN,5,0.659028998368305,0.998483929654336,0.8452327949604509,0.8528394827831194
876,IN,Median Income,9346,Feat-LightGCN,6,0.6318514296570723,0.9997574287446938,0.8448728271680956,0.8528394827831194
877,IN,Median Income,9346,Feat-LightGCN,7,0.6459547854815684,1.0,0.8517690522426942,0.8528394827831194
878,IN,Median Income,9346,Feat-LightGCN,8,0.6360412770015037,0.9998180715585203,0.8590536636195709,0.8528394827831194
879,IN,Median Income,9346,Feat-LightGCN,9,0.6430654392722682,1.0,0.8559276275280633,0.8528394827831194
880,IN,Median Income,9346,Feat-RGNN,0,0.649468338322668,0.999029714978775,0.8622839009141288,0.8528394827831194
881,IN,Median Income,9346,Feat-RGNN,1,0.6456085191185963,0.9999393571861734,0.8534078529815754,0.8528394827831194
882,IN,Median Income,9346,Feat-RGNN,2,0.6106519869416589,0.9996967859308672,0.8577085208165585,0.8528394827831194
883,IN,Median Income,9346,Feat-RGNN,3,0.626186506231199,0.9996967859308672,0.8524700421541231,0.8528394827831194
884,IN,Median Income,9346,Feat-RGNN,4,0.6228559558090183,1.0,0.8593757400653625,0.8528394827831194
885,IN,Median Income,9346,Feat-RGNN,5,0.6250536741762803,0.9992722862340813,0.8582674181783735,0.8528394827831194
886,IN,Median Income,9346,Feat-RGNN,6,0.5943374524029432,0.9996361431170406,0.8526310803770188,0.8528394827831194
887,IN,Median Income,9346,Feat-RGNN,7,0.6224169015631292,1.0,0.8528015914365557,0.8528394827831194
888,IN,Median Income,9346,Feat-RGNN,8,0.6179080940330803,0.9998787143723469,0.8392554350400226,0.8528394827831194
889,IN,Median Income,9346,Feat-RGNN,9,0.6320932251631887,1.0,0.843821342300952,0.8528394827831194
890,IN,Median Income,9346,Feat\&BG-LightGCN,0,0.9735210513306418,1.0,0.85274475441671,0.8528394827831194
891,IN,Median Income,9346,Feat\&BG-LightGCN,1,0.9699991629486683,1.0,0.8475631127741202,0.8528394827831194
892,IN,Median Income,9346,Feat\&BG-LightGCN,2,0.980219575799123,1.0,0.8525552976838915,0.8528394827831194
893,IN,Median Income,9346,Feat\&BG-LightGCN,3,0.9734582438046124,1.0,0.8515227584900298,0.8528394827831194
894,IN,Median Income,9346,Feat\&BG-LightGCN,4,0.9749572195397959,0.9998787143723469,0.8462558613176716,0.8528394827831194
895,IN,Median Income,9346,Feat\&BG-LightGCN,5,0.9736695960839321,0.9999393571861734,0.8481409558092172,0.8528394827831194
896,IN,Median Income,9346,Feat\&BG-LightGCN,6,0.9780793164106983,1.0,0.8509922796381377,0.8528394827831194
897,IN,Median Income,9346,Feat\&BG-LightGCN,7,0.9736931214994325,0.9998180715585203,0.8460474589115711,0.8528394827831194
898,IN,Median Income,9346,Feat\&BG-LightGCN,8,0.973276992335057,1.0,0.8533794344716525,0.8528394827831194
899,IN,Median Income,9346,Feat\&BG-LightGCN,9,0.9733010792961381,0.9996361431170406,0.8493629517358973,0.8528394827831194
900,IN,Median Income,9346,Feat\&BG-RGNN,0,0.6408617359222946,1.0,0.8499123762610714,0.8528394827831194
901,IN,Median Income,9346,Feat\&BG-RGNN,1,0.660138812923614,0.9998180715585203,0.8498839577511486,0.8528394827831194
902,IN,Median Income,9346,Feat\&BG-RGNN,2,0.6627590396171146,1.0,0.8521858570548952,0.8528394827831194
903,IN,Median Income,9346,Feat\&BG-RGNN,3,0.6609975648187939,1.0,0.8490882394733105,0.8528394827831194
904,IN,Median Income,9346,Feat\&BG-RGNN,4,0.6401104545000683,0.9958156458459672,0.8473357646947379,0.8528394827831194
905,IN,Median Income,9346,Feat\&BG-RGNN,5,0.6633200698479949,1.0,0.8523374224411502,0.8528394827831194
906,IN,Median Income,9346,Feat\&BG-RGNN,6,0.6380163000248358,0.9973317161916313,0.8442760384597167,0.8528394827831194
907,IN,Median Income,9346,Feat\&BG-RGNN,7,0.6466142878061281,1.0,0.8568464926822337,0.8528394827831194
908,IN,Median Income,9346,Feat\&BG-RGNN,8,0.6520977738658451,1.0,0.8475725856107612,0.8528394827831194
909,IN,Median Income,9346,Feat\&BG-RGNN,9,0.6350758072958724,1.0,0.8439255435040023,0.8528394827831194
910,IN,Median Home Value,9346,Emb,0,0.5381111336941257,1.0,0.8790770314925388,0.8814196878362806
911,IN,Median Home Value,9346,Emb,1,0.5517995839112344,0.9998776009791921,0.873191821653382,0.8814196878362806
912,IN,Median Home Value,9346,Emb,2,0.5427902700381768,1.0,0.862326086335457,0.8814196878362806
913,IN,Median Home Value,9346,Emb,3,0.5528906611188165,1.0,0.8716776657238904,0.8814196878362806
914,IN,Median Home Value,9346,Emb,4,0.5612003015670385,1.0,0.8749821443876239,0.8814196878362806
915,IN,Median Home Value,9346,Emb,5,0.5237758466239114,1.0,0.8773343237246332,0.8814196878362806
916,IN,Median Home Value,9346,Emb,6,0.5381287356321839,0.9995104039167687,0.8711919930672609,0.8814196878362806
917,IN,Median Home Value,9346,Emb,7,0.5548880317929734,1.0,0.876667714195926,0.8814196878362806
918,IN,Median Home Value,9346,Emb,8,0.5372464225115245,1.0,0.8754868630307878,0.8814196878362806
919,IN,Median Home Value,9346,Emb,9,0.5324296398856868,0.9998776009791921,0.8714872058585454,0.8814196878362806
920,IN,Median Home Value,9346,LightGCN,0,0.6444501476125352,0.998531211750306,0.8907331752516451,0.8814196878362806
921,IN,Median Home Value,9346,LightGCN,1,0.6728161118816459,0.9982252141982864,0.8906284223257055,0.8814196878362806
922,IN,Median Home Value,9346,LightGCN,2,0.6433988593617279,0.9944308445532435,0.8791436924454094,0.8814196878362806
923,IN,Median Home Value,9346,LightGCN,3,0.6326236708275542,0.9992044063647492,0.883695683227152,0.8814196878362806
924,IN,Median Home Value,9346,LightGCN,4,0.6557076881093782,0.9936352509179927,0.8906760372920417,0.8814196878362806
925,IN,Median Home Value,9346,LightGCN,5,0.6540827344954755,0.9981640146878825,0.8911617099486712,0.8814196878362806
926,IN,Median Home Value,9346,LightGCN,6,0.6510747126436781,0.9997552019583843,0.89334247540687,0.8814196878362806
927,IN,Median Home Value,9346,LightGCN,7,0.6668137287004197,0.9979192166462668,0.8924473140397489,0.8814196878362806
928,IN,Median Home Value,9346,LightGCN,8,0.6698684740938897,0.997796817625459,0.8872953746821701,0.8814196878362806
929,IN,Median Home Value,9346,LightGCN,9,0.6614887443399171,0.9988984088127295,0.8901903646354122,0.8814196878362806
930,IN,Median Home Value,9346,RGNN,0,0.6242477272492396,0.999938800489596,0.8883905189079032,0.8814196878362806
931,IN,Median Home Value,9346,RGNN,1,0.6168492834026815,1.0,0.8870192078774201,0.8814196878362806
932,IN,Median Home Value,9346,RGNN,2,0.6057692307692308,1.0,0.8861335695035665,0.8814196878362806
933,IN,Median Home Value,9346,RGNN,3,0.5956229773462783,1.0,0.8915902446456971,0.8814196878362806
934,IN,Median Home Value,9346,RGNN,4,0.6291870178165067,1.0,0.8831719185974535,0.8814196878362806
935,IN,Median Home Value,9346,RGNN,5,0.600630634049409,1.0,0.8880476911502823,0.8814196878362806
936,IN,Median Home Value,9346,RGNN,6,0.5995620689655172,1.0,0.878619927815711,0.8814196878362806
937,IN,Median Home Value,9346,RGNN,7,0.6231834104834549,1.0,0.8881714900627565,0.8814196878362806
