,urban_area,target_variable,target_entity,num_datapoints,model_embeddings,trial,train_f1,val_f1,test_f1,train_score,val_score,test_score
1337,Tampa,Median Income,bg,16293,Feat-LightGCN,7,0.9480874316939891,0.6844262295081968,0.6788617886178862,0.9963943384394875,0.763571620532115,0.7713662502478684
1338,Tampa,Median Income,bg,16293,Feat-LightGCN,8,0.9685792349726776,0.6885245901639344,0.6910569105691057,0.9942966347158768,0.7824509540446116,0.7695815982550069
1339,Tampa,Median Income,bg,16293,Feat-LightGCN,9,0.9685792349726776,0.7459016393442623,0.7560975609756098,0.9961703843052943,0.8135581832840635,0.7891466719545244
1340,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,0,0.9754098360655737,0.7090163934426229,0.6951219512195121,0.9958195228283914,0.7767401236226821,0.7629717760592241
1341,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,1,0.9904371584699454,0.6598360655737705,0.6910569105691057,0.9988652990534205,0.7257793603869928,0.7330623306233063
1342,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,2,0.976775956284153,0.7418032786885246,0.7113821138211383,0.9983576696825823,0.7999865627519485,0.7550730385352634
1343,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,3,0.9795081967213115,0.7295081967213115,0.6951219512195121,0.9978052494849055,0.8098293469497447,0.7551391367572213
1344,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,4,0.8579234972677595,0.7131147540983607,0.7479674796747967,0.9582922750753978,0.762765385649019,0.8259964306960144
1345,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,5,0.9863387978142076,0.7213114754098361,0.7560975609756098,0.9990743229120009,0.7717347487234614,0.8233194527067222
1346,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,6,0.9877049180327869,0.7418032786885246,0.7560975609756098,0.9997088596255487,0.8067387798978768,0.8330028422235443
1347,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,7,0.8729508196721312,0.6844262295081968,0.7154471544715447,0.9918331392397504,0.7409298575651707,0.7766541080044946
1348,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,8,0.9740437158469946,0.7049180327868853,0.7235772357723578,0.994669891606199,0.7875571083042192,0.8009121554630181
1349,Tampa,Median Income,bg,16293,Feat\&PC-LightGCN,9,0.9439890710382514,0.7418032786885246,0.7357723577235772,0.9958717787930366,0.8124160171996774,0.8190230682794631
1350,Tampa,Median Income,bg,16293,NoPreTrain,0,0.9931693989071039,0.6188524590163934,0.6504065040650406,0.9998880229329034,0.6655468959957,0.6910569105691057
1351,Tampa,Median Income,bg,16293,NoPreTrain,1,0.9931693989071039,0.5901639344262295,0.6260162601626016,0.9995744871450327,0.6091776404192422,0.6535792187190165
1352,Tampa,Median Income,bg,16293,NoPreTrain,2,0.9685792349726776,0.7008196721311475,0.5975609756097561,0.994199587924393,0.7313894114485354,0.6446559587547095
1353,Tampa,Median Income,bg,16293,NoPreTrain,3,0.98224043715847,0.680327868852459,0.6056910569105691,0.9991265788766461,0.6986025262026337,0.6439288783131734
1354,Tampa,Median Income,bg,16293,NoPreTrain,4,0.9836065573770492,0.6844262295081968,0.6585365853658537,0.9989324852936785,0.7166756248320344,0.734681737061273
1355,Tampa,Median Income,bg,16293,NoPreTrain,5,0.9726775956284153,0.6557377049180327,0.6951219512195121,0.997275224700648,0.7240661112604138,0.7197435388988036
1356,Tampa,Median Income,bg,16293,NoPreTrain,6,0.9904371584699454,0.6434426229508197,0.6869918699186992,0.9997013944877422,0.709285138403655,0.7414898539229295
1357,Tampa,Median Income,bg,16293,NoPreTrain,7,0.9986338797814208,0.6885245901639344,0.6504065040650406,0.9999925348621935,0.7328675087342111,0.7615176151761518
1358,Tampa,Median Income,bg,16293,NoPreTrain,8,0.9918032786885246,0.6475409836065574,0.6463414634146342,0.9998730926572904,0.7096882558452028,0.7256923788750081
1359,Tampa,Median Income,bg,16293,NoPreTrain,9,0.994535519125683,0.7008196721311475,0.6910569105691057,0.9998432321060646,0.7328675087342112,0.7325665939586226
1360,Tampa,Median Home Value,bg,15775,Emb,0,1.0,0.6974789915966386,0.7364016736401674,1.0,0.7398488807287621,0.8022058823529412
1361,Tampa,Median Home Value,bg,15775,Emb,1,1.0,0.726890756302521,0.702928870292887,1.0,0.8000847397782643,0.7710784313725491
1362,Tampa,Median Home Value,bg,15775,Emb,2,0.9971988795518207,0.7184873949579832,0.694560669456067,0.9971596481729947,0.7801002754042794,0.7446778711484594
1363,Tampa,Median Home Value,bg,15775,Emb,3,1.0,0.7142857142857143,0.6778242677824268,1.0,0.8009321375609068,0.7137254901960783
1364,Tampa,Median Home Value,bg,15775,Emb,4,1.0,0.6974789915966386,0.698744769874477,1.0,0.7828543181978673,0.7681372549019608
1365,Tampa,Median Home Value,bg,15775,Emb,5,1.0,0.6932773109243697,0.6736401673640168,1.0,0.7257608925923311,0.754201680672269
1366,Tampa,Median Home Value,bg,15775,Emb,6,1.0,0.7100840336134454,0.6778242677824268,1.0,0.760963208812937,0.7340336134453781
1367,Tampa,Median Home Value,bg,15775,Emb,7,1.0,0.6890756302521008,0.6861924686192469,1.0,0.7478285431819788,0.7794817927170868
1368,Tampa,Median Home Value,bg,15775,Emb,8,1.0,0.7394957983193278,0.694560669456067,1.0,0.8074994703763859,0.7550420168067228
1369,Tampa,Median Home Value,bg,15775,Emb,9,1.0,0.6890756302521008,0.6861924686192469,1.0,0.7350469599604547,0.7535714285714287
1370,Tampa,Median Home Value,bg,15775,RGNN,0,0.8305322128851541,0.7184873949579832,0.7238493723849372,0.8925923310500672,0.759833345102747,0.802170868347339
1371,Tampa,Median Home Value,bg,15775,RGNN,1,0.7689075630252101,0.7310924369747899,0.7322175732217573,0.8454362137011666,0.8005084386695854,0.7862044817927171
1372,Tampa,Median Home Value,bg,15775,RGNN,2,0.773109243697479,0.6974789915966386,0.7405857740585774,0.8927021789107801,0.7800296589223925,0.8064425770308123
1373,Tampa,Median Home Value,bg,15775,RGNN,3,0.757703081232493,0.634453781512605,0.6903765690376569,0.8426507858045179,0.7452863498340514,0.7301820728291317
1374,Tampa,Median Home Value,bg,15775,RGNN,4,0.7955182072829131,0.6848739495798319,0.6903765690376569,0.8837495782626776,0.7632229362333168,0.7539215686274511
1375,Tampa,Median Home Value,bg,15775,RGNN,5,0.7927170868347339,0.6848739495798319,0.6903765690376569,0.8946088239217255,0.76089259233105,0.7476190476190476
1376,Tampa,Median Home Value,bg,15775,RGNN,6,0.7941176470588235,0.7184873949579832,0.6652719665271967,0.8903012185266262,0.8029093990537391,0.7340336134453781
1377,Tampa,Median Home Value,bg,15775,RGNN,7,0.8333333333333334,0.6764705882352942,0.7112970711297071,0.9172296369528203,0.7339877127321516,0.7710784313725491
1378,Tampa,Median Home Value,bg,15775,RGNN,8,0.8277310924369747,0.7478991596638656,0.694560669456067,0.910575995103924,0.7936586399265588,0.7689075630252101
1379,Tampa,Median Home Value,bg,15775,RGNN,9,0.7296918767507002,0.6596638655462185,0.7112970711297071,0.8161460662696451,0.7284090106630887,0.7613445378151261
1380,Tampa,Median Home Value,bg,15775,Feat-RGNN,0,0.7436974789915967,0.6596638655462185,0.6820083682008368,0.8292885781763686,0.7423204575948026,0.759313725490196
1381,Tampa,Median Home Value,bg,15775,Feat-RGNN,1,0.7633053221288515,0.634453781512605,0.698744769874477,0.8400772073535298,0.745921898171033,0.7973389355742296
1382,Tampa,Median Home Value,bg,15775,Feat-RGNN,2,0.7492997198879552,0.6974789915966386,0.7154811715481172,0.817503471977026,0.784196031353718,0.7843837535014005
1383,Tampa,Median Home Value,bg,15775,Feat-RGNN,3,0.7983193277310925,0.7142857142857143,0.7154811715481172,0.883459266059365,0.7730386272155922,0.7485294117647059
1384,Tampa,Median Home Value,bg,15775,Feat-RGNN,4,0.7843137254901961,0.7058823529411765,0.7071129707112971,0.86083845302827,0.8010027540427935,0.7740896358543417
1385,Tampa,Median Home Value,bg,15775,Feat-RGNN,5,0.7801120448179272,0.6638655462184874,0.6652719665271967,0.871164151935284,0.7381540851634771,0.7223389355742298
1386,Tampa,Median Home Value,bg,15775,Feat-RGNN,6,0.8221288515406162,0.7352941176470589,0.6610878661087866,0.9065037779817811,0.780877056705035,0.7129551820728292
1387,Tampa,Median Home Value,bg,15775,Feat-RGNN,7,0.7843137254901961,0.6638655462184874,0.7364016736401674,0.8700892121554503,0.7375185368264953,0.7814425770308123
1388,Tampa,Median Home Value,bg,15775,Feat-RGNN,8,0.7843137254901961,0.6974789915966386,0.7071129707112971,0.8754717573303831,0.7525598474683992,0.7702380952380953
1389,Tampa,Median Home Value,bg,15775,Feat-RGNN,9,0.7675070028011205,0.6848739495798319,0.6736401673640168,0.8516583103829767,0.7522067650589648,0.7442577030812325
1390,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,0,0.8095238095238095,0.6974789915966386,0.7364016736401674,0.8949069824008036,0.7540427935880235,0.7821428571428571
1391,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,1,0.7941176470588235,0.6974789915966386,0.7656903765690377,0.8783434942604491,0.7760045194548408,0.822829131652661
1392,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,2,0.8067226890756303,0.726890756302521,0.7071129707112971,0.8872333247024301,0.7729680107337051,0.769187675070028
1393,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,3,0.84593837535014,0.7058823529411765,0.6652719665271967,0.9232948081193261,0.7915401454699527,0.7608543417366946
1394,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,4,0.7899159663865546,0.6932773109243697,0.6443514644351465,0.8877747177302293,0.799661040886943,0.7394957983193278
1395,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,5,0.7745098039215687,0.6512605042016807,0.6736401673640168,0.8564053072209274,0.7441564861238613,0.7565826330532213
1396,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,6,0.8445378151260504,0.7100840336134454,0.7238493723849372,0.9147502138110146,0.7852552785820209,0.7609943977591037
1397,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,7,0.7969187675070029,0.6470588235294118,0.7071129707112971,0.8935260378661269,0.7069416001694796,0.7931372549019607
1398,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,8,0.8179271708683473,0.6932773109243697,0.698744769874477,0.8994892074476849,0.7812301391144694,0.7726190476190476
1399,Tampa,Median Home Value,bg,15775,Feat\&PC-RGNN,9,0.8235294117647058,0.6890756302521008,0.6903765690376569,0.9005170695729271,0.7749452722265378,0.7729691876750701
1400,Tampa,Median Home Value,bg,15775,LightGCN,0,0.8949579831932774,0.726890756302521,0.7238493723849372,0.9610824722045682,0.8145611185650732,0.8129551820728292
1401,Tampa,Median Home Value,bg,15775,LightGCN,1,0.896358543417367,0.7352941176470589,0.7740585774058577,0.9553233057929054,0.8365934609137772,0.8478991596638656
1402,Tampa,Median Home Value,bg,15775,LightGCN,2,0.8823529411764706,0.7394957983193278,0.7280334728033473,0.9497053723450165,0.8048160440646849,0.7994047619047618
1403,Tampa,Median Home Value,bg,15775,LightGCN,3,0.8977591036414566,0.7016806722689075,0.702928870292887,0.9733226623982927,0.8058046748111009,0.7625350140056023
1404,Tampa,Median Home Value,bg,15775,LightGCN,4,0.8907563025210085,0.7142857142857143,0.7196652719665272,0.954060055394707,0.822399548054516,0.8065826330532213
1405,Tampa,Median Home Value,bg,15775,LightGCN,5,0.9159663865546218,0.7058823529411765,0.7280334728033473,0.9740837511475179,0.8053103594378928,0.7945378151260505
1406,Tampa,Median Home Value,bg,15775,LightGCN,6,0.927170868347339,0.7310924369747899,0.7322175732217573,0.9831540459320984,0.8012146034884542,0.78109243697479
1407,Tampa,Median Home Value,bg,15775,LightGCN,7,0.9187675070028011,0.7016806722689075,0.7112970711297071,0.9746643755541433,0.7831367841254149,0.8101540616246499
1408,Tampa,Median Home Value,bg,15775,LightGCN,8,0.9285714285714286,0.7773109243697479,0.7364016736401674,0.9769476418018187,0.8377939411058541,0.7995098039215687
1409,Tampa,Median Home Value,bg,15775,LightGCN,9,0.9117647058823529,0.6932773109243697,0.7322175732217573,0.9732441996406406,0.7721206129510627,0.8009803921568627
1410,Tampa,Median Home Value,bg,15775,Feat-LightGCN,0,0.9243697478991597,0.7310924369747899,0.7280334728033473,0.9812003232665616,0.8097591977967658,0.8101540616246499
1411,Tampa,Median Home Value,bg,15775,Feat-LightGCN,1,0.9663865546218487,0.7226890756302521,0.7573221757322176,0.993817134697016,0.8197161217428147,0.8390056022408963
1412,Tampa,Median Home Value,bg,15775,Feat-LightGCN,2,0.9663865546218487,0.7226890756302521,0.7447698744769874,0.9962808652872913,0.7830661676435281,0.8058823529411765
1413,Tampa,Median Home Value,bg,15775,Feat-LightGCN,3,0.9845938375350141,0.7058823529411765,0.7112970711297071,0.9989878304262882,0.8051691264741191,0.7868347338935574
1414,Tampa,Median Home Value,bg,15775,Feat-LightGCN,4,0.9859943977591037,0.6932773109243697,0.7322175732217573,0.9985562852592017,0.8009321375609068,0.7904061624649861
1415,Tampa,Median Home Value,bg,15775,Feat-LightGCN,5,0.9901960784313726,0.7394957983193278,0.698744769874477,0.9979678145768112,0.8002965892239248,0.7854341736694679
1416,Tampa,Median Home Value,bg,15775,Feat-LightGCN,6,0.9621848739495799,0.726890756302521,0.7196652719665272,0.9974891917551334,0.7880093213756091,0.779481792717087
1417,Tampa,Median Home Value,bg,15775,Feat-LightGCN,7,0.9789915966386554,0.7100840336134454,0.7489539748953975,0.9991526022173576,0.7639997175340724,0.8358893557422968
1418,Tampa,Median Home Value,bg,15775,Feat-LightGCN,8,0.988795518207283,0.7563025210084033,0.7071129707112971,1.0,0.842878327801709,0.7738095238095238
1419,Tampa,Median Home Value,bg,15775,Feat-LightGCN,9,0.9761904761904762,0.7058823529411765,0.7405857740585774,0.9951039239225102,0.7805239742956007,0.8088235294117647
1420,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,0,0.9859943977591037,0.6974789915966386,0.7615062761506276,0.9994272218691398,0.7798531177176752,0.8240896358543418
1421,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,1,0.9789915966386554,0.7394957983193278,0.7615062761506276,0.9971674944487599,0.8167149212626228,0.838235294117647
1422,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,2,0.9943977591036415,0.7478991596638656,0.7071129707112971,0.9995292234540876,0.7939411058541064,0.785609243697479
1423,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,3,0.9901960784313726,0.7016806722689075,0.698744769874477,0.9994664532479659,0.7719087635054022,0.7767507002801121
1424,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,4,1.0,0.7184873949579832,0.694560669456067,1.0,0.8025210084033614,0.7514005602240895
1425,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,5,0.988795518207283,0.7016806722689075,0.6652719665271967,0.9995292234540876,0.8001553562601511,0.7670168067226891
1426,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,6,0.9817927170868347,0.7226890756302521,0.702928870292887,0.9987445958775667,0.8113127603982769,0.7746148459383754
1427,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,7,0.9761904761904762,0.7016806722689075,0.7238493723849372,0.9983679746408367,0.7926700091801426,0.7912464985994397
1428,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,8,0.9901960784313726,0.7647058823529411,0.6903765690376569,0.9992781426296009,0.8470447002330344,0.7915616246498599
1429,Tampa,Median Home Value,bg,15775,Feat\&PC-LightGCN,9,0.9957983193277311,0.7184873949579832,0.7489539748953975,0.9999293835181131,0.8001553562601511,0.8350140056022409
1430,Tampa,Median Home Value,bg,15775,NoPreTrain,0,0.9985994397759104,0.6890756302521008,0.6820083682008368,0.9999843074484696,0.7317279853117719,0.7282913165266106
1431,Tampa,Median Home Value,bg,15775,NoPreTrain,1,0.9873949579831933,0.6554621848739496,0.6820083682008368,0.9991761410446531,0.7096250264811808,0.749859943977591
1432,Tampa,Median Home Value,bg,15775,NoPreTrain,2,0.9971988795518207,0.6890756302521008,0.6527196652719666,0.9999215372423479,0.753760327660476,0.7010504201680673
1433,Tampa,Median Home Value,bg,15775,NoPreTrain,3,0.9817927170868347,0.7058823529411765,0.6485355648535565,0.9987132107745058,0.7164748252242072,0.6836134453781513
1434,Tampa,Median Home Value,bg,15775,NoPreTrain,4,0.9873949579831933,0.6638655462184874,0.6861924686192469,0.9994899920752615,0.7024221453287196,0.7264005602240896
1435,Tampa,Median Home Value,bg,15775,NoPreTrain,5,0.9985994397759104,0.7016806722689075,0.6736401673640168,0.9997489191755133,0.763717251606525,0.7358543417366947
1436,Tampa,Median Home Value,bg,15775,NoPreTrain,6,0.9873949579831933,0.680672268907563,0.6652719665271967,0.9992153724234791,0.7112492055645788,0.6923669467787116
1437,Tampa,Median Home Value,bg,15775,NoPreTrain,7,0.9761904761904762,0.6428571428571429,0.6317991631799164,0.9967281030059082,0.705599887013629,0.6981092436974791
1438,Tampa,Median Home Value,bg,15775,NoPreTrain,8,0.9943977591036415,0.6890756302521008,0.6485355648535565,0.9994586069722007,0.7620224560412401,0.6781512605042017
1439,Tampa,Median Home Value,bg,15775,NoPreTrain,9,0.9803921568627451,0.6722689075630253,0.694560669456067,0.9985955166380278,0.7209942800649672,0.7135854341736695
1440,Tampa,Commute Time,bg,3366,Emb,0,1.0,0.7045454545454546,0.6136363636363636,1.0,0.6838842975206612,0.5991735537190082
1441,Tampa,Commute Time,bg,3366,Emb,1,1.0,0.36363636363636365,0.6363636363636364,1.0,0.365702479338843,0.6735537190082644
1442,Tampa,Commute Time,bg,3366,Emb,2,1.0,0.7045454545454546,0.7954545454545454,1.0,0.6363636363636364,0.7913223140495868
1443,Tampa,Commute Time,bg,3366,Emb,3,1.0,0.6363636363636364,0.6590909090909091,1.0,0.6838842975206612,0.7107438016528926
1444,Tampa,Commute Time,bg,3366,Emb,4,1.0,0.5909090909090909,0.6136363636363636,1.0,0.6177685950413223,0.7128099173553718
1445,Tampa,Commute Time,bg,3366,Emb,5,1.0,0.6590909090909091,0.5909090909090909,1.0,0.7293388429752066,0.6363636363636364
1446,Tampa,Commute Time,bg,3366,Emb,6,1.0,0.5909090909090909,0.6590909090909091,1.0,0.5537190082644629,0.7045454545454546
1447,Tampa,Commute Time,bg,3366,Emb,7,1.0,0.6818181818181818,0.5681818181818182,1.0,0.7004132231404958,0.5909090909090909
1448,Tampa,Commute Time,bg,3366,Emb,8,1.0,0.6818181818181818,0.6136363636363636,1.0,0.7913223140495869,0.6694214876033058
1449,Tampa,Commute Time,bg,3366,Emb,9,1.0,0.5909090909090909,0.5909090909090909,1.0,0.6528925619834711,0.6673553719008265
1450,Tampa,Commute Time,bg,3366,RGNN,0,0.8992248062015504,0.6818181818181818,0.6590909090909091,0.961298076923077,0.6838842975206612,0.7293388429752066
1451,Tampa,Commute Time,bg,3366,RGNN,1,0.8294573643410853,0.5681818181818182,0.5681818181818182,0.8903846153846154,0.5785123966942148,0.6756198347107438
1452,Tampa,Commute Time,bg,3366,RGNN,2,0.8914728682170543,0.5909090909090909,0.7272727272727273,0.9401442307692307,0.7210743801652892,0.7975206611570247
1453,Tampa,Commute Time,bg,3366,RGNN,3,0.9147286821705426,0.5681818181818182,0.5909090909090909,0.9675480769230769,0.671487603305785,0.6900826446280992
1454,Tampa,Commute Time,bg,3366,RGNN,4,0.9302325581395349,0.5681818181818182,0.6363636363636364,0.981971153846154,0.6735537190082644,0.743801652892562
1455,Tampa,Commute Time,bg,3366,RGNN,5,0.9457364341085271,0.6818181818181818,0.5227272727272727,0.9814903846153846,0.7582644628099173,0.5867768595041323
1456,Tampa,Commute Time,bg,3366,RGNN,6,0.9069767441860465,0.6363636363636364,0.7045454545454546,0.9800480769230768,0.6611570247933884,0.7438016528925621
1457,Tampa,Commute Time,bg,3366,RGNN,7,0.937984496124031,0.6818181818181818,0.5909090909090909,0.9762019230769231,0.7107438016528926,0.6549586776859504
1458,Tampa,Commute Time,bg,3366,RGNN,8,0.8837209302325582,0.7272727272727273,0.6590909090909091,0.95,0.7458677685950413,0.7004132231404958
1459,Tampa,Commute Time,bg,3366,RGNN,9,0.8682170542635659,0.6136363636363636,0.5,0.9283653846153846,0.7252066115702479,0.5433884297520661
1460,Tampa,Commute Time,bg,3366,Feat-RGNN,0,0.9069767441860465,0.5909090909090909,0.6590909090909091,0.9439903846153845,0.6921487603305785,0.71900826446281
1461,Tampa,Commute Time,bg,3366,Feat-RGNN,1,0.8992248062015504,0.5,0.6818181818181818,0.9526442307692308,0.5785123966942148,0.774793388429752
1462,Tampa,Commute Time,bg,3366,Feat-RGNN,2,0.937984496124031,0.7045454545454546,0.6136363636363636,0.9745192307692307,0.6880165289256198,0.6797520661157025
1463,Tampa,Commute Time,bg,3366,Feat-RGNN,3,0.9224806201550387,0.5909090909090909,0.6590909090909091,0.9798076923076924,0.6942148760330579,0.7644628099173554
1464,Tampa,Commute Time,bg,3366,Feat-RGNN,4,0.8992248062015504,0.6590909090909091,0.6590909090909091,0.9516826923076923,0.6342975206611571,0.71900826446281
1465,Tampa,Commute Time,bg,3366,Feat-RGNN,5,0.8837209302325582,0.75,0.5909090909090909,0.9343750000000001,0.7355371900826446,0.6342975206611571
1466,Tampa,Commute Time,bg,3366,Feat-RGNN,6,0.8449612403100775,0.6363636363636364,0.7045454545454546,0.9423076923076922,0.7128099173553719,0.731404958677686
1467,Tampa,Commute Time,bg,3366,Feat-RGNN,7,0.9534883720930233,0.7272727272727273,0.6590909090909091,0.9975961538461537,0.8264462809917354,0.7644628099173554
1468,Tampa,Commute Time,bg,3366,Feat-RGNN,8,0.8682170542635659,0.7727272727272727,0.5909090909090909,0.9225961538461538,0.7458677685950413,0.6425619834710744
1469,Tampa,Commute Time,bg,3366,Feat-RGNN,9,0.9147286821705426,0.6818181818181818,0.5681818181818182,0.9766826923076922,0.6859504132231404,0.5971074380165289
1470,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,0,0.937984496124031,0.6590909090909091,0.5909090909090909,0.9685096153846153,0.6012396694214877,0.6425619834710744
1471,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,1,0.9844961240310077,0.5,0.6363636363636364,0.9966346153846154,0.5640495867768596,0.6177685950413223
1472,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,2,0.8992248062015504,0.5909090909090909,0.7272727272727273,0.94375,0.6466942148760331,0.737603305785124
1473,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,3,0.9922480620155039,0.6136363636363636,0.6590909090909091,1.0,0.6466942148760331,0.7210743801652892
1474,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,4,0.9457364341085271,0.6363636363636364,0.6590909090909091,0.9807692307692307,0.6549586776859504,0.6570247933884298
1475,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,5,0.9302325581395349,0.6363636363636364,0.5909090909090909,0.965625,0.731404958677686,0.5826446280991735
1476,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,6,0.9612403100775194,0.5227272727272727,0.5909090909090909,0.9939903846153847,0.615702479338843,0.6900826446280991
1477,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,7,0.9689922480620154,0.7272727272727273,0.5227272727272727,0.9906250000000001,0.7541322314049588,0.597107438016529
1478,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,8,0.9612403100775194,0.6818181818181818,0.6363636363636364,0.9860576923076924,0.7706611570247934,0.7355371900826446
1479,Tampa,Commute Time,bg,3366,Feat\&PC-RGNN,9,0.9534883720930233,0.6590909090909091,0.5454545454545454,0.9918269230769231,0.6880165289256199,0.6074380165289256
1480,Tampa,Commute Time,bg,3366,LightGCN,0,1.0,0.6590909090909091,0.6590909090909091,1.0,0.6611570247933884,0.7272727272727272
1481,Tampa,Commute Time,bg,3366,LightGCN,1,1.0,0.5,0.5454545454545454,1.0,0.5640495867768596,0.6384297520661157
1482,Tampa,Commute Time,bg,3366,LightGCN,2,1.0,0.7045454545454546,0.6818181818181818,1.0,0.7376033057851239,0.75
1483,Tampa,Commute Time,bg,3366,LightGCN,3,1.0,0.5909090909090909,0.7045454545454546,1.0,0.7014462809917356,0.756198347107438
1484,Tampa,Commute Time,bg,3366,LightGCN,4,1.0,0.7045454545454546,0.6590909090909091,1.0,0.7324380165289255,0.7231404958677686
1485,Tampa,Commute Time,bg,3366,LightGCN,5,1.0,0.7272727272727273,0.7045454545454546,1.0,0.8409090909090908,0.7045454545454546
1486,Tampa,Commute Time,bg,3366,LightGCN,6,1.0,0.5681818181818182,0.75,1.0,0.5537190082644629,0.7706611570247934
1487,Tampa,Commute Time,bg,3366,LightGCN,7,1.0,0.6590909090909091,0.5909090909090909,1.0,0.6590909090909091,0.6425619834710744
1488,Tampa,Commute Time,bg,3366,LightGCN,8,1.0,0.7727272727272727,0.7045454545454546,1.0,0.8409090909090909,0.731404958677686
1489,Tampa,Commute Time,bg,3366,LightGCN,9,1.0,0.7272727272727273,0.5909090909090909,1.0,0.7995867768595041,0.5289256198347108
1490,Tampa,Commute Time,bg,3366,Feat-LightGCN,0,1.0,0.7272727272727273,0.6363636363636364,1.0,0.7727272727272727,0.6756198347107438
1491,Tampa,Commute Time,bg,3366,Feat-LightGCN,1,1.0,0.5909090909090909,0.6136363636363636,1.0,0.6053719008264462,0.6632231404958677
1492,Tampa,Commute Time,bg,3366,Feat-LightGCN,2,1.0,0.6818181818181818,0.6363636363636364,1.0,0.7231404958677686,0.7086776859504132
1493,Tampa,Commute Time,bg,3366,Feat-LightGCN,3,1.0,0.6136363636363636,0.7272727272727273,1.0,0.7128099173553719,0.7262396694214877
1494,Tampa,Commute Time,bg,3366,Feat-LightGCN,4,1.0,0.6818181818181818,0.6363636363636364,1.0,0.7479338842975206,0.756198347107438
1495,Tampa,Commute Time,bg,3366,Feat-LightGCN,5,1.0,0.7045454545454546,0.6590909090909091,1.0,0.8119834710743801,0.6921487603305785
1496,Tampa,Commute Time,bg,3366,Feat-LightGCN,6,1.0,0.5909090909090909,0.6818181818181818,1.0,0.6632231404958677,0.7644628099173554
1497,Tampa,Commute Time,bg,3366,Feat-LightGCN,7,1.0,0.7272727272727273,0.75,1.0,0.7066115702479339,0.7561983471074379
1498,Tampa,Commute Time,bg,3366,Feat-LightGCN,8,1.0,0.7954545454545454,0.6136363636363636,1.0,0.8946280991735538,0.7293388429752066
1499,Tampa,Commute Time,bg,3366,Feat-LightGCN,9,1.0,0.7272727272727273,0.5681818181818182,1.0,0.768595041322314,0.5909090909090909
1500,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,0,1.0,0.6363636363636364,0.6136363636363636,1.0,0.6962809917355373,0.7417355371900826
1501,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,1,1.0,0.5227272727272727,0.5227272727272727,1.0,0.5495867768595042,0.640495867768595
1502,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,2,1.0,0.5681818181818182,0.6590909090909091,1.0,0.6962809917355373,0.7355371900826446
1503,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,3,1.0,0.5681818181818182,0.5454545454545454,1.0,0.625,0.7024793388429752
1504,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,4,1.0,0.6818181818181818,0.6363636363636364,1.0,0.6632231404958677,0.6177685950413223
1505,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,5,1.0,0.6363636363636364,0.5454545454545454,1.0,0.7603305785123967,0.6735537190082644
1506,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,6,1.0,0.5227272727272727,0.6818181818181818,1.0,0.6177685950413223,0.7210743801652892
1507,Tampa,Commute Time,bg,3366,Feat\&PC-LightGCN,7,1.0,0.5454545454545454,0.5681818181818182,1.0,0.578512396694215,0.6663223140495868
