,urban_area,target_variable,macroentity,n_quantiles,num_datapoints,num_macroentities,num_bg,model_embeddings,trial,train_f1,val_f1,test_f1,train_to_test_f1,train_auc,val_auc,test_auc,train_to_test_auc
564,Indianapolis,Median Home Value,zip,2,2429,30,229,Emb,4,1.0,0.9958847736625515,0.7991266375545851,0.7991266375545851,1.0,0.9999375312343828,0.8305110602593441,0.7991228070175439
565,Indianapolis,Median Home Value,zip,2,2429,30,229,Emb,5,0.9989706639217705,0.98559670781893,0.8078602620087336,0.7991266375545851,0.9999973924108726,0.9988963851407631,0.8229595728451563,0.7991228070175439
566,Indianapolis,Median Home Value,zip,2,2429,30,229,Emb,6,1.0,0.98559670781893,0.8165938864628821,0.7991266375545851,1.0,0.9980842911877394,0.8272311212814645,0.7991228070175439
567,Indianapolis,Median Home Value,zip,2,2429,30,229,Emb,7,1.0,0.9835390946502057,0.7991266375545851,0.7991266375545851,1.0,0.9988547392970182,0.8298245614035089,0.7991228070175439
568,Indianapolis,Median Home Value,zip,2,2429,30,229,Emb,8,1.0,0.9917695473251029,0.8078602620087336,0.7991266375545851,1.0,0.9990213226719973,0.8318077803203662,0.7991228070175439
569,Indianapolis,Median Home Value,zip,2,2429,30,229,Emb,9,1.0,0.9938271604938271,0.8078602620087336,0.7991266375545851,1.0,0.9995002498750625,0.834096109839817,0.7991228070175439
570,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,0,1.0,0.9938271604938271,0.7991266375545851,0.7991266375545851,1.0,0.9992503748125937,0.81441647597254,0.7991228070175439
571,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,1,1.0,0.9938271604938271,0.8034934497816594,0.7991266375545851,1.0,0.9997501249375312,0.8282227307398933,0.7991228070175439
572,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,2,0.9984559958826557,0.9814814814814815,0.7947598253275109,0.7991266375545851,0.9999778354924171,0.9972513743128436,0.8217009916094584,0.7991228070175439
573,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,3,0.9840452907874421,0.98559670781893,0.8034934497816594,0.7991266375545851,0.9980716878402904,0.9996876561719141,0.8199466056445461,0.7991228070175439
574,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,4,1.0,0.9979423868312757,0.7991266375545851,0.7991266375545851,1.0,0.9999791770781276,0.8220442410373761,0.7991228070175439
575,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,5,0.9994853319608852,0.9897119341563786,0.8034934497816594,0.7991266375545851,1.0,0.999583541562552,0.8169717772692601,0.7991228070175439
576,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,6,1.0,0.9876543209876543,0.8122270742358079,0.7991266375545851,1.0,0.9985007496251874,0.8257055682684973,0.7991228070175439
577,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,7,1.0,0.9917695473251029,0.8034934497816594,0.7991266375545851,1.0,0.999375312343828,0.8217009916094583,0.7991228070175439
578,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,8,1.0,0.9917695473251029,0.8034934497816594,0.7991266375545851,1.0,0.9998334166250209,0.8262013729977115,0.7991228070175439
579,Indianapolis,Median Home Value,zip,2,2429,30,229,LightGCN,9,0.9469891919711786,0.9423868312757202,0.7991266375545851,0.7991266375545851,0.9959647558253542,0.9965225720473097,0.8196796338672769,0.7991228070175439
580,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,0,0.9902213072568193,0.98559670781893,0.7947598253275109,0.7991266375545851,0.9993833051713708,0.9973554889222056,0.8233790999237224,0.7991228070175439
581,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,1,1.0,0.9938271604938271,0.8078602620087336,0.7991266375545851,1.0,0.9995627186406797,0.8254385964912282,0.7991228070175439
582,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,2,1.0,0.9938271604938271,0.8034934497816594,0.7991266375545851,1.0,0.9996668332500417,0.8268115942028986,0.7991228070175439
583,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,3,1.0,1.0,0.7991266375545851,0.7991266375545851,1.0,1.0,0.8303966437833715,0.7991228070175439
584,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,4,1.0,0.9938271604938271,0.7991266375545851,0.7991266375545851,1.0,0.9999583541562552,0.828146453089245,0.7991228070175439
585,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,5,1.0,0.9917695473251029,0.8078602620087336,0.7991266375545851,1.0,0.99947942695319,0.8259344012204424,0.7991228070175439
586,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,6,0.9119917653113742,0.9135802469135802,0.7903930131004366,0.7991266375545851,0.9908447545737114,0.9875270697984341,0.8241800152555301,0.7991228070175439
587,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,7,1.0,0.9897119341563786,0.7991266375545851,0.7991266375545851,1.0,0.9996668332500417,0.8287566742944318,0.7991228070175439
588,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,8,0.9948533196088523,0.9917695473251029,0.8122270742358079,0.7991266375545851,0.9998018232263178,0.9977511244377811,0.8149504195270787,0.7991228070175439
589,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-LightGCN,9,1.0,0.9958847736625515,0.8034934497816594,0.7991266375545851,1.0,0.999791770781276,0.8218916857360792,0.7991228070175439
590,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,0,1.0,0.9979423868312757,0.7991266375545851,0.7991266375545851,1.0,1.0,0.8282227307398933,0.7991228070175439
591,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,1,1.0,0.9958847736625515,0.8034934497816594,0.7991266375545851,1.0,0.9999583541562552,0.8478642257818457,0.7991228070175439
592,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,2,1.0,0.9938271604938271,0.8034934497816594,0.7991266375545851,1.0,0.9998542395468932,0.8335240274599542,0.7991228070175439
593,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,3,1.0,1.0,0.7991266375545851,0.7991266375545851,1.0,1.0,0.8198703279938978,0.7991228070175439
594,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,4,1.0,1.0,0.7991266375545851,0.7991266375545851,1.0,1.0,0.8333333333333333,0.7991228070175439
595,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,5,1.0,0.9958847736625515,0.8034934497816594,0.7991266375545851,1.0,0.9999167083125103,0.8399694889397407,0.7991228070175439
596,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,6,1.0,0.9876543209876543,0.8078602620087336,0.7991266375545851,1.0,0.9996251874062969,0.8382913806254768,0.7991228070175439
597,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,7,1.0,0.9958847736625515,0.7991266375545851,0.7991266375545851,1.0,1.0,0.8363081617086193,0.7991228070175439
598,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,8,1.0,0.9958847736625515,0.8078602620087336,0.7991266375545851,1.0,0.9997501249375312,0.8583905415713197,0.7991228070175439
599,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-LightGCN,9,1.0,0.9917695473251029,0.8078602620087336,0.7991266375545851,1.0,0.9995418957188072,0.8284897025171626,0.7991228070175439
600,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,0,0.9835306227483274,0.9691358024691358,0.7991266375545851,0.7991266375545851,0.9965645013246553,0.9906713310011661,0.793630816170862,0.7991228070175439
601,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,1,1.0,0.9897119341563786,0.8078602620087336,0.7991266375545851,1.0,0.998688155922039,0.8146834477498093,0.7991228070175439
602,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,2,1.0,0.98559670781893,0.8034934497816594,0.7991266375545851,1.0,0.9992295518907213,0.8222730739893211,0.7991228070175439
603,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,3,1.0,0.9897119341563786,0.7991266375545851,0.7991266375545851,1.0,0.9996668332500416,0.816933638443936,0.7991228070175439
604,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,4,0.7164179104477612,0.7160493827160493,0.4978165938864629,0.7991266375545851,0.7903915555833698,0.7606405130767949,0.6610602593440122,0.7991228070175439
605,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,5,1.0,0.9835390946502057,0.8034934497816594,0.7991266375545851,1.0,0.9977303015159088,0.8131960335621663,0.7991228070175439
606,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,6,1.0,0.9794238683127572,0.8165938864628821,0.7991266375545851,1.0,0.9966266866566716,0.8123569794050343,0.7991228070175439
607,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,7,1.0,0.98559670781893,0.8078602620087336,0.7991266375545851,1.0,0.9983758120939531,0.8196033562166285,0.7991228070175439
608,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,8,1.0,0.9897119341563786,0.8034934497816594,0.7991266375545851,1.0,0.9995627186406797,0.8119755911517925,0.7991228070175439
609,Indianapolis,Median Home Value,zip,2,2429,30,229,RGNN,9,1.0,0.9917695473251029,0.7991266375545851,0.7991266375545851,1.0,0.9996668332500417,0.8232265446224255,0.7991228070175439
610,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,0,0.9809572825527535,0.9629629629629629,0.8122270742358079,0.7991266375545851,0.9983428771095396,0.9950024987506247,0.8499618611746759,0.7991228070175439
611,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,1,1.0,0.9876543209876543,0.8078602620087336,0.7991266375545851,1.0,0.9982092287189738,0.8505339435545385,0.7991228070175439
612,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,2,1.0,0.9814814814814815,0.8034934497816594,0.7991266375545851,1.0,0.9968140929535232,0.8419145690312738,0.7991228070175439
613,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,3,1.0,0.9938271604938271,0.8034934497816594,0.7991266375545851,1.0,0.9996668332500417,0.8437452326468345,0.7991228070175439
614,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,4,0.9948533196088523,0.9917695473251029,0.8165938864628821,0.7991266375545851,0.9998031270208816,0.999687656171914,0.8481311975591151,0.7991228070175439
615,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,5,1.0,0.9897119341563786,0.8034934497816594,0.7991266375545851,1.0,0.9991254372813593,0.8457284515636919,0.7991228070175439
616,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,6,1.0,0.98559670781893,0.8209606986899564,0.7991266375545851,1.0,0.997855239047143,0.856140350877193,0.7991228070175439
617,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,7,1.0,0.9917695473251029,0.7991266375545851,0.7991266375545851,1.0,0.9986465100782942,0.8451182303585049,0.7991228070175439
618,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,8,1.0,0.9938271604938271,0.8078602620087336,0.7991266375545851,1.0,0.9991879060469765,0.8429824561403508,0.7991228070175439
619,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat-RGNN,9,0.930519814719506,0.9382716049382716,0.7729257641921398,0.7991266375545851,0.9723673780169806,0.9751999000499749,0.8497330282227308,0.7991228070175439
620,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,0,1.0,0.9835390946502057,0.8034934497816594,0.7991266375545851,1.0,0.9983133433283358,0.8042715484363081,0.7991228070175439
621,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,1,1.0,0.9938271604938271,0.8078602620087336,0.7991266375545851,1.0,0.999583541562552,0.8088482074752097,0.7991228070175439
622,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,2,1.0,0.9876543209876543,0.7991266375545851,0.7991266375545851,1.0,0.9986256871564217,0.804424103737605,0.7991228070175439
623,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,3,1.0,0.9979423868312757,0.7991266375545851,0.7991266375545851,1.0,0.9999791770781276,0.8065217391304346,0.7991228070175439
624,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,4,1.0,0.9897119341563786,0.7991266375545851,0.7991266375545851,1.0,0.9997084790937865,0.8175057208237987,0.7991228070175439
625,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,5,1.0,0.98559670781893,0.7991266375545851,0.7991266375545851,1.0,0.9991879060469765,0.819717772692601,0.7991228070175439
626,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,6,1.0,0.98559670781893,0.8165938864628821,0.7991266375545851,1.0,0.9978552390471431,0.7964149504195269,0.7991228070175439
627,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,7,1.0,0.9897119341563786,0.8078602620087336,0.7991266375545851,1.0,0.9996668332500416,0.8096109839816933,0.7991228070175439
628,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,8,1.0,0.9958847736625515,0.8034934497816594,0.7991266375545851,1.0,0.9996668332500417,0.818649885583524,0.7991228070175439
629,Indianapolis,Median Home Value,zip,2,2429,30,229,Feat\&PC-RGNN,9,1.0,0.9979423868312757,0.7991266375545851,0.7991266375545851,1.0,0.9999791770781276,0.8139206712433258,0.7991228070175439
630,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,0,1.0,0.9876543209876543,0.7991266375545851,0.7991266375545851,1.0,0.9995627186406797,0.8141113653699465,0.7991228070175439
631,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,1,1.0,0.9938271604938271,0.8078602620087336,0.7991266375545851,1.0,0.9993128435782109,0.8158276125095347,0.7991228070175439
632,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,2,1.0,0.9938271604938271,0.8034934497816594,0.7991266375545851,1.0,0.9999167083125104,0.8276887871853548,0.7991228070175439
633,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,3,1.0,0.9958847736625515,0.7991266375545851,0.7991266375545851,1.0,1.0,0.8195652173913042,0.7991228070175439
634,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,4,1.0,0.9958847736625515,0.7991266375545851,0.7991266375545851,1.0,0.9999583541562552,0.8085049580472922,0.7991228070175439
635,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,5,1.0,0.9938271604938271,0.8034934497816594,0.7991266375545851,1.0,0.9999583541562552,0.7974828375286039,0.7991228070175439
636,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,6,1.0,0.98559670781893,0.8165938864628821,0.7991266375545851,1.0,0.9966058637347992,0.830282227307399,0.7991228070175439
637,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,7,1.0,0.9979423868312757,0.7991266375545851,0.7991266375545851,1.0,0.9999583541562552,0.8185354691075514,0.7991228070175439
638,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,8,1.0,0.9917695473251029,0.8078602620087336,0.7991266375545851,1.0,0.9975845410628019,0.848741418764302,0.7991228070175439
639,Indianapolis,Median Home Value,zip,2,2429,30,229,NoPreTrain,9,1.0,0.9897119341563786,0.8034934497816594,0.7991266375545851,1.0,0.9997501249375312,0.841113653699466,0.7991228070175439
640,Indianapolis,Median Age,zip,2,2509,31,243,Emb,0,1.0,0.9860834990059643,0.6378600823045267,0.6378600823045267,1.0,0.9953200735417016,0.692758433816556,0.6377862078309173
641,Indianapolis,Median Age,zip,2,2509,31,243,Emb,1,1.0,0.9860834990059643,0.6378600823045267,0.6378600823045267,1.0,0.9996490055156276,0.6660005419319877,0.6377862078309173
642,Indianapolis,Median Age,zip,2,2509,31,243,Emb,2,1.0,0.9880715705765407,0.6378600823045267,0.6378600823045267,1.0,0.9992311549389938,0.6570247933884297,0.6377862078309173
643,Indianapolis,Median Age,zip,2,2509,31,243,Emb,3,1.0,0.9940357852882704,0.6337448559670782,0.6378600823045267,1.0,0.9997325756309543,0.6670505351578376,0.6377862078309173
644,Indianapolis,Median Age,zip,2,2509,31,243,Emb,4,1.0,0.9940357852882704,0.6378600823045267,0.6378600823045267,1.0,0.9998830018385425,0.6659328004335456,0.6377862078309173
645,Indianapolis,Median Age,zip,2,2509,31,243,Emb,5,1.0,0.9980119284294234,0.6378600823045267,0.6378600823045267,1.0,0.9999331439077386,0.6648489364584744,0.6377862078309173
646,Indianapolis,Median Age,zip,2,2509,31,243,Emb,6,1.0,0.9920477137176938,0.6419753086419753,0.6378600823045267,1.0,0.9996490055156275,0.6570925348868716,0.6377862078309173
647,Indianapolis,Median Age,zip,2,2509,31,243,Emb,7,1.0,0.9840954274353877,0.6419753086419753,0.6378600823045267,1.0,0.9973926124018051,0.6649844194553584,0.6377862078309173
648,Indianapolis,Median Age,zip,2,2509,31,243,Emb,8,1.0,0.9940357852882704,0.6419753086419753,0.6378600823045267,1.0,0.9998662878154772,0.672910174773066,0.6377862078309173
649,Indianapolis,Median Age,zip,2,2509,31,243,Emb,9,1.0,0.9860834990059643,0.6419753086419753,0.6378600823045267,1.0,0.99881330436236,0.6548231946890666,0.6377862078309173
650,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,0,0.9950149551345963,0.9761431411530815,0.6337448559670782,0.6378600823045267,0.9998203253057623,0.9973257563095437,0.6667456984148489,0.6377862078309173
651,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,1,0.9990029910269193,0.9960238568588469,0.6378600823045267,0.6378600823045267,0.9999936956247636,0.9999164298846732,0.695230998509687,0.6377862078309173
652,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,2,0.9900299102691924,0.9840954274353877,0.6337448559670782,0.6378600823045267,0.9996480057159669,0.9960722045796424,0.6800569028586912,0.6377862078309173
653,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,3,0.996011964107677,0.9880715705765407,0.6460905349794238,0.6378600823045267,0.9999317026016056,0.9996155774694969,0.6825294675518223,0.6377862078309173
654,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,4,0.9705882352941176,0.9681908548707754,0.6419753086419753,0.6378600823045267,0.9976799899129997,0.9941333779040615,0.6886600731608183,0.6377862078309173
655,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,5,0.9700897308075773,0.9324055666003976,0.654320987654321,0.6378600823045267,0.9969717984281091,0.9873976266087248,0.6835794607776723,0.6377862078309173
656,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,6,0.9925224327018943,0.9721669980119284,0.6460905349794238,0.6378600823045267,0.9993884756020679,0.9976266087247201,0.678024657905433,0.6377862078309173
657,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,7,0.9297108673978066,0.9145129224652088,0.6255144032921811,0.6378600823045267,0.9784484932543185,0.9704830352665886,0.6761956374475003,0.6377862078309173
658,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,8,0.9880358923230309,0.9840954274353877,0.6502057613168725,0.6378600823045267,0.9984837977556424,0.9972923282634131,0.682969787291695,0.6377862078309173
659,Indianapolis,Median Age,zip,2,2509,31,243,LightGCN,9,1.0,0.9900596421471173,0.6296296296296297,0.6378600823045267,1.0,0.999715861607889,0.6828343042948111,0.6377862078309173
660,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,0,1.0,0.9821073558648111,0.6378600823045267,0.6378600823045267,1.0,0.998863446431556,0.6963487332339791,0.6377862078309173
661,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,1,0.9516450648055832,0.9423459244532804,0.6378600823045267,0.6378600823045267,0.9887246248896734,0.986795921778372,0.6855778349817098,0.6377862078309173
662,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,2,1.0,0.9920477137176938,0.6378600823045267,0.6378600823045267,1.0,0.9997325756309544,0.6861197669692455,0.6377862078309173
663,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,3,1.0,0.9880715705765407,0.6378600823045267,0.6378600823045267,1.0,0.9994651512619087,0.6747053244817774,0.6377862078309173
664,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,4,0.9995014955134596,0.9900596421471173,0.6419753086419753,0.6378600823045267,0.999998949270794,0.998245027578138,0.6769069231811408,0.6377862078309173
665,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,5,1.0,0.9920477137176938,0.6378600823045267,0.6378600823045267,1.0,0.9997827177001505,0.6857810594770356,0.6377862078309173
666,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,6,0.9810568295114656,0.9681908548707754,0.6419753086419753,0.6378600823045267,0.9971924515613836,0.991776700651847,0.6973987264598293,0.6377862078309173
667,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,7,1.0,0.9860834990059643,0.6378600823045267,0.6378600823045267,1.0,0.999431723215778,0.6899132908819944,0.6377862078309173
668,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,8,1.0,0.9880715705765407,0.6419753086419753,0.6378600823045267,1.0,0.999097442754471,0.6856455764801518,0.6377862078309173
669,Indianapolis,Median Age,zip,2,2509,31,243,Feat-LightGCN,9,0.9990029910269193,0.9761431411530815,0.6378600823045267,0.6378600823045267,0.9999884419787333,0.9984957379241184,0.6780246579054329,0.6377862078309173
670,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,0,1.0,1.0,0.6378600823045267,0.6378600823045267,1.0,1.0,0.6563473784040104,0.6377862078309173
671,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,1,1.0,0.9960238568588469,0.6378600823045267,0.6378600823045267,1.0,0.9999665719538693,0.6581763988619429,0.6377862078309173
672,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,2,1.0,0.9940357852882704,0.6378600823045267,0.6378600823045267,1.0,0.9999665719538693,0.6600054193198754,0.6377862078309173
673,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,3,1.0,0.9980119284294234,0.6378600823045267,0.6378600823045267,1.0,0.9999164298846732,0.649200650318385,0.6377862078309173
674,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,4,1.0,0.9980119284294234,0.6378600823045267,0.6378600823045267,1.0,1.0,0.6601747730659803,0.6377862078309173
675,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,5,1.0,0.9960238568588469,0.6378600823045267,0.6378600823045267,1.0,0.9999665719538693,0.6564151199024523,0.6377862078309173
676,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,6,1.0,0.9960238568588469,0.6419753086419753,0.6378600823045267,1.0,0.9954704997492896,0.648015174095651,0.6377862078309173
677,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,7,1.0,0.9940357852882704,0.6378600823045267,0.6378600823045267,1.0,0.9998495737924119,0.6588199430971413,0.6377862078309173
678,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,8,1.0,0.9960238568588469,0.6419753086419753,0.6378600823045267,1.0,0.9972254721711515,0.6677956916406992,0.6377862078309173
679,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-LightGCN,9,1.0,0.9900596421471173,0.6378600823045267,0.6378600823045267,1.0,0.9998830018385426,0.6534006232217856,0.6377862078309173
680,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,0,0.9885343968095713,0.9821073558648111,0.6378600823045267,0.6378600823045267,0.998979741940907,0.9983118836703995,0.6894052296436798,0.6377862078309173
681,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,1,0.6161515453639083,0.6163021868787276,0.49794238683127573,0.6378600823045267,0.8391249527171857,0.8394450944342304,0.6490990380707221,0.6377862078309173
682,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,2,1.0,0.9840954274353877,0.6419753086419753,0.6378600823045267,1.0,0.9989804445930135,0.6784311068960844,0.6377862078309173
683,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,3,1.0,0.9920477137176938,0.6378600823045267,0.6378600823045267,1.0,0.9995821494233661,0.6860181547215825,0.6377862078309173
684,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,4,1.0,0.9960238568588469,0.6378600823045267,0.6378600823045267,1.0,0.9998328597693465,0.6819875355642867,0.6377862078309173
685,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,5,1.0,0.9980119284294234,0.6378600823045267,0.6378600823045267,1.0,0.9999665719538693,0.6898116786343313,0.6377862078309173
686,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,6,1.0,0.9920477137176938,0.6460905349794238,0.6378600823045267,1.0,0.9958549222797928,0.6897100663866683,0.6377862078309173
687,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,7,1.0,0.9880715705765407,0.6337448559670782,0.6378600823045267,1.0,0.9997325756309544,0.6784311068960844,0.6377862078309173
688,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,8,0.9995014955134596,0.9880715705765407,0.6460905349794238,0.6378600823045267,0.999998949270794,0.9978104629784389,0.6825972090502642,0.6377862078309173
689,Indianapolis,Median Age,zip,2,2509,31,243,RGNN,9,0.9287138584247259,0.9125248508946322,0.6337448559670782,0.6378600823045267,0.980452233850292,0.9666722380076884,0.6899810323804362,0.6377862078309173
690,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,0,1.0,0.9880715705765407,0.6378600823045267,0.6378600823045267,1.0,0.998428881831857,0.6553312559273811,0.6377862078309173
691,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,1,1.0,0.9761431411530815,0.6378600823045267,0.6378600823045267,1.0,0.9979776032090923,0.6734521067606014,0.6377862078309173
692,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,2,0.9167497507477568,0.8886679920477137,0.6090534979423868,0.6378600823045267,0.9799373765393182,0.9653852582316564,0.669150521609538,0.6377862078309173
693,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,3,0.9690927218344965,0.9502982107355865,0.6296296296296297,0.6378600823045267,0.9966145504980457,0.9892194551228481,0.6722666305378675,0.6377862078309173
694,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,4,0.8748753738783649,0.8508946322067594,0.6172839506172839,0.6378600823045267,0.9504686252259069,0.9339628948687949,0.6739601679989162,0.6377862078309173
695,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,5,1.0,0.9880715705765407,0.6378600823045267,0.6378600823045267,1.0,0.9980277452782884,0.6712843788104593,0.6377862078309173
696,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,6,0.9920239282153539,0.9920477137176938,0.6419753086419753,0.6378600823045267,0.9989776404824948,0.9954537857262242,0.667897303888362,0.6377862078309173
697,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,7,1.0,0.9801192842942346,0.6337448559670782,0.6378600823045267,1.0,0.9960387765335116,0.697805175450481,0.6377862078309173
698,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,8,0.919740777666999,0.9244532803180915,0.6255144032921811,0.6378600823045267,0.9428271970747698,0.9619923115493899,0.6794472293727137,0.6377862078309173
699,Indianapolis,Median Age,zip,2,2509,31,243,Feat-RGNN,9,1.0,0.9920477137176938,0.6337448559670782,0.6378600823045267,1.0,0.9969747618251713,0.6575328546267443,0.6377862078309173
700,Indianapolis,Median Age,zip,2,2509,31,243,Feat\&PC-RGNN,0,1.0,0.9940357852882704,0.6419753086419753,0.6378600823045267,1.0,0.9998495737924118,0.6570586641376507,0.6377862078309173
